Timestamp,PM10,PM2.5,CO,NO2,SO2,O3
1708070400,17.54,12.47,714.3,10.8,3.13,26.82
1708074000,19.66,14.07,801.09,14.05,3.93,21.99
1708077600,25.6,18.73,1054.76,22.28,5.6,11.98
1708081200,35.71,26.28,1375.2,27.42,6.91,2.48
1708084800,44.76,32.18,1482.01,23.31,6.56,0.29
1708088400,54.7,39.8,1548.77,19.02,6.38,0.05
1708092000,60.86,44.56,1535.42,15.25,5.54,0.03
1708095600,60.74,44.44,1375.2,12.51,4.41,0.05
1708099200,54.41,40.09,1201.63,10.8,3.49,0.1
1708102800,46.09,34.79,1054.76,9.77,2.62,0.13
1708106400,38.62,30.36,921.25,9.08,1.8,0.3
1708110000,32.67,26.5,794.41,7.97,1.27,0.88
1708113600,29.14,24.14,727.65,6.85,1.09,1.52
1708117200,27.68,23.08,700.95,6.34,1.06,1.9
1708120800,27.52,23.03,700.95,6.34,1.18,1.77
1708124400,29.16,24.03,741.0,6.68,1.53,1.14
1708128000,38.7,29.62,934.6,7.71,3.07,0.62
1708131600,54.42,40.22,1361.85,10.11,5.42,2.62
1708135200,62.77,46.0,1575.47,16.28,5.25,11.8
1708138800,60.61,44.78,1348.5,15.42,3.87,52.93
1708142400,14.78,10.77,507.35,2.83,1.46,56.51
1708146000,10.76,7.82,440.6,2.7,1.42,50.07
1708149600,9.94,7.32,440.6,3.86,1.62,42.92
1708153200,9.48,6.92,447.27,5.14,1.67,32.9
1708156800,9.82,7.14,467.3,6.08,1.82,26.82
1708160400,10.92,8.04,507.35,7.45,2.18,23.96
1708164000,19.51,14.45,794.41,18.51,4.89,14.31
1708167600,35.74,26.54,1308.44,34.96,9.89,3.31
1708171200,53.2,39.34,1682.28,40.1,13.23,0.18
1708174800,71.58,54.35,2029.42,42.84,15.97,0.02
1708178400,83.94,65.55,2216.34,43.87,17.17,0.0
1708182000,87.31,69.15,2189.64,40.44,15.97,0.0
1708185600,81.1,64.57,1895.9,31.53,12.52,0.01
1708189200,67.84,54.57,1562.12,21.93,7.75,0.02
1708192800,57.0,46.4,1268.39,15.42,4.05,0.06
1708196400,47.86,39.6,1014.71,10.88,2.06,0.34
1708200000,44.02,36.45,894.55,8.4,1.52,0.46
1708203600,43.63,35.83,847.82,7.37,1.49,0.35
1708207200,44.58,36.31,847.82,7.03,1.73,0.23
1708210800,44.97,36.23,867.84,7.28,2.15,0.19
1708214400,50.66,39.24,1028.06,8.31,3.81,0.15
1708218000,61.8,46.43,1401.9,10.11,6.38,0.85
1708221600,68.39,50.46,1642.23,13.37,6.44,3.13
1708225200,68.07,49.91,1602.17,19.02,5.25,15.38
1708228800,18.81,13.62,600.81,5.74,2.26,45.78
1708232400,12.36,9.01,480.65,3.47,2.09,52.21
1708236000,11.59,8.71,480.65,3.3,2.41,55.79
1708239600,11.21,8.68,473.98,3.17,2.53,57.94
1708243200,11.07,8.77,480.65,3.6,2.62,55.79
1708246800,11.17,8.99,500.68,4.41,2.8,52.93
1708250400,20.13,15.53,794.41,13.88,4.23,29.33
1708254000,37.37,28.4,1308.44,24.68,5.9,7.15
1708257600,57.64,43.55,1762.39,25.36,6.79,0.44
1708261200,78.81,59.48,2056.12,22.62,7.75,0.04
1708264800,92.03,71.3,2189.64,19.54,7.33,0.0
1708268400,100.1,78.45,2189.64,16.28,6.2,0.0
1708272000,96.01,76.21,2002.72,13.88,4.77,0.0
1708275600,85.05,69.68,1762.39,12.0,3.34,0.0
1708279200,77.79,65.92,1602.17,10.62,2.56,0.0
1708282800,69.82,60.5,1375.2,10.11,1.97,0.04
1708286400,62.38,54.92,1188.28,9.68,1.64,0.1
1708290000,58.42,51.89,1081.47,9.17,1.53,0.27
1708293600,56.32,50.15,1028.06,8.91,1.59,0.64
1708297200,54.84,48.08,1014.71,9.0,1.94,0.87
1708300800,60.59,50.35,1174.93,10.71,3.73,0.61
1708304400,73.49,58.12,1588.82,13.54,6.44,1.52
1708308000,78.64,61.17,1789.09,19.54,6.44,8.23
1708311600,73.05,56.98,1548.77,19.54,4.95,45.06
1708315200,17.36,13.28,520.71,3.64,1.89,55.79
1708318800,9.3,6.85,390.53,2.55,1.59,48.64
1708322400,7.84,5.78,380.52,2.91,1.73,45.42
1708326000,8.34,6.1,407.22,4.5,2.24,38.98
1708329600,11.19,8.16,480.65,7.03,3.16,33.26
1708333200,14.55,10.71,567.44,9.42,3.99,30.04
1708336800,23.21,17.21,827.79,16.11,5.36,21.82
1708340400,37.74,27.95,1255.04,25.36,6.74,6.62
1708344000,49.66,35.92,1428.6,23.99,6.68,0.87
1708347600,57.41,42.27,1468.66,19.36,6.32,0.22
1708351200,59.4,44.26,1388.55,15.42,5.13,0.15
1708354800,56.58,42.48,1228.33,12.85,3.99,0.2
1708358400,50.8,38.34,1081.47,11.14,3.16,0.3
1708362000,43.03,33.12,947.95,10.45,2.32,0.48
1708365600,37.79,29.04,834.47,9.68,1.76,1.08
1708369200,34.47,26.54,754.36,8.05,1.39,1.56
1708372800,34.69,26.76,727.65,6.94,1.28,1.29
1708376400,35.91,27.64,734.33,6.6,1.34,1.02
1708380000,37.55,28.93,761.03,6.68,1.51,0.72
1708383600,38.94,29.85,801.09,6.77,1.76,0.53
1708387200,46.35,34.58,974.66,7.71,2.98,0.92
1708390800,55.9,41.57,1295.09,11.31,4.77,7.42
1708394400,64.56,48.71,1508.71,18.34,5.42,27.18
1708398000,65.91,50.76,1401.9,16.28,4.77,60.8
1708401600,12.13,8.8,460.62,3.26,1.64,46.49
1708405200,6.11,4.18,373.84,2.44,1.4,43.27
1708408800,5.54,3.79,373.84,2.61,1.53,43.27
1708412400,13.96,9.59,620.84,8.91,3.13,32.9
1708416000,30.24,21.62,1068.12,18.16,5.25,21.46
1708419600,47.75,35.4,1548.77,29.47,8.34,15.91
1708423200,67.16,51.09,2109.53,47.3,13.71,10.64
1708426800,82.0,62.19,2456.67,49.35,14.31,2.01
1708430400,88.33,64.79,2349.85,36.33,10.73,0.07
1708434000,96.33,70.47,2269.74,28.45,9.66,0.01
1708437600,107.91,77.16,2243.04,28.45,11.32,0.0
1708441200,111.38,78.3,2109.53,28.1,12.64,0.0
1708444800,107.33,74.72,1949.31,26.39,12.87,0.0
1708448400,96.33,67.68,1735.69,23.65,11.32,0.0
1708452000,86.09,61.4,1508.71,20.39,8.7,0.0
1708455600,71.99,52.65,1228.33,15.59,5.6,0.02
1708459200,60.53,45.97,1041.41,13.54,4.53,0.04
1708462800,56.42,44.31,988.01,12.68,4.35,0.06
1708466400,57.14,46.08,1014.71,13.19,4.71,0.06
1708470000,58.97,48.37,1068.12,12.17,4.83,0.04
1708473600,67.13,54.32,1255.04,10.11,5.6,0.04
1708477200,76.13,60.29,1628.88,10.45,6.56,0.09
1708480800,77.75,60.75,1869.2,12.34,6.74,0.14
1708484400,69.49,53.89,1762.39,14.57,5.72,0.24
1708488000,48.14,36.61,1321.79,18.16,4.77,1.56
1708491600,52.19,38.56,1468.66,17.99,5.36,1.45
1708495200,56.0,41.21,1642.23,20.39,6.62,1.32
1708498800,55.03,39.67,1682.28,26.05,9.3,0.62
1708502400,57.79,41.72,1789.09,31.53,12.52,0.63
1708506000,65.44,47.98,2082.82,36.33,15.97,0.32
1708509600,75.49,56.63,2510.07,40.78,20.03,0.06
1708513200,78.95,59.62,2590.18,39.76,20.74,0.01
1708516800,72.95,55.02,2189.64,32.56,15.97,0.0
1708520400,77.78,59.38,2082.82,28.1,13.95,0.0
1708524000,98.89,76.3,2376.56,28.79,16.93,0.0
1708527600,116.31,90.93,2616.88,27.76,18.6,0.0
1708531200,125.7,100.55,2750.4,26.05,19.07,0.0
1708534800,128.67,107.25,2910.61,27.08,19.31,0.0
1708538400,127.08,109.85,2910.61,29.13,17.64,0.0
1708542000,119.55,105.35,2670.29,26.05,13.35,0.0
1708545600,113.21,100.52,2456.67,25.02,12.52,0.0
1708549200,109.53,98.0,2349.85,23.65,12.16,0.0
1708552800,108.37,97.43,2296.45,22.62,12.16,0.0
1708556400,101.94,91.58,2136.23,19.54,11.56,0.0
1708560000,98.09,85.51,2056.12,14.57,11.8,0.1
1708563600,100.3,83.53,2216.34,10.88,9.78,0.3
1708567200,95.39,76.52,2296.45,10.8,7.63,0.47
1708570800,79.93,61.99,1976.01,14.22,5.78,1.37
1708574400,10.8,8.28,527.38,4.84,1.49,29.68
1708578000,5.65,4.26,420.57,2.01,1.18,39.7
1708581600,5.19,4.04,410.56,1.69,1.21,45.06
1708585200,5.33,4.22,407.22,1.63,1.18,47.21
1708588800,5.61,4.48,410.56,1.95,1.25,45.78
1708592400,5.96,4.76,423.91,2.57,1.42,43.63
1708596000,16.9,12.46,821.11,15.94,5.3,29.68
1708599600,36.22,26.31,1455.31,37.7,11.56,10.1
1708603200,54.2,38.58,1815.8,42.84,15.02,0.39
1708606800,78.09,54.79,2162.93,41.13,18.6,0.02
1708610400,98.27,68.44,2376.56,38.04,20.5,0.0
1708614000,107.57,74.02,2323.15,31.53,19.55,0.0
1708617600,103.1,69.55,2056.12,23.65,16.93,0.0
1708621200,91.5,62.14,1762.39,17.82,13.59,0.0
1708624800,82.34,57.4,1535.42,13.02,9.54,0.0
1708628400,67.04,48.85,1228.33,8.4,4.11,0.01
1708632000,58.73,44.62,1054.76,6.77,3.1,0.01
1708635600,61.08,48.02,1054.76,7.03,3.43,0.0
1708639200,69.85,55.86,1174.93,8.14,4.41,0.0
1708642800,77.3,61.92,1281.74,8.4,5.48,0.0
1708646400,90.09,70.99,1535.42,8.14,7.87,0.03
1708650000,106.62,83.32,2029.42,9.0,10.25,0.2
1708653600,109.96,85.73,2296.45,11.65,8.94,0.69
1708657200,96.96,75.52,2056.12,18.68,6.85,4.16
1708660800,22.65,17.79,680.92,7.8,2.44,30.04
1708664400,9.87,7.39,480.65,3.81,1.67,30.04
1708668000,6.26,4.54,433.92,2.96,1.45,28.97
1708671600,3.96,2.76,397.21,2.38,1.16,27.89
1708675200,2.99,2.05,380.52,2.18,1.01,26.82
1708678800,2.89,2.04,377.18,2.25,0.97,26.82
1708682400,12.16,8.44,741.0,12.51,3.76,11.8
1708686000,28.08,19.57,1295.09,19.19,7.75,1.43
1708689600,46.55,32.1,1668.93,20.56,11.32,0.02
1708693200,72.2,49.73,2109.53,22.96,16.21,0.0
1708696800,94.51,65.07,2323.15,21.08,17.4,0.0
1708700400,103.12,69.98,2189.64,15.77,12.99,0.0
1708704000,94.67,62.48,1842.5,10.37,7.09,0.0
1708707600,77.42,50.36,1482.01,8.31,4.23,0.0
1708711200,60.46,39.7,1188.28,8.23,2.56,0.03
1708714800,43.08,29.09,907.9,9.0,1.68,0.39
1708718400,36.32,25.48,807.76,8.31,1.52,0.91
1708722000,34.69,25.14,787.73,8.14,1.76,1.13
1708725600,35.08,25.99,801.09,8.74,2.21,1.04
1708729200,34.29,25.67,814.44,8.65,2.26,0.99
1708732800,35.56,26.24,881.2,9.42,2.89,0.91
1708736400,36.82,26.8,1001.36,11.31,3.78,1.74
1708740000,35.04,25.38,1028.06,13.88,3.73,5.5
1708743600,28.52,20.48,881.2,12.17,3.04,18.6
1708747200,14.89,10.93,614.17,5.23,1.82,33.62
1708750800,12.15,9.12,560.76,3.77,1.67,37.91
1708754400,11.81,9.07,554.08,3.56,1.76,41.48
1708758000,11.47,8.84,560.76,3.98,1.79,38.27
1708761600,12.54,9.57,607.49,6.17,2.24,31.47
1708765200,14.44,11.0,680.92,9.17,2.86,26.11
1708768800,23.1,17.15,1001.36,21.08,6.32,18.24
1708772400,38.48,28.11,1508.71,38.39,12.04,4.69
1708776000,55.03,39.42,1895.9,42.16,15.97,0.11
1708779600,76.76,55.56,2269.74,43.18,18.6,0.0
1708783200,94.79,70.1,2510.07,43.53,19.07,0.0
1708786800,99.66,73.57,2349.85,35.99,15.74,0.0
1708790400,89.56,64.64,1895.9,19.19,7.09,0.0
1708794000,69.79,50.0,1415.25,10.88,3.07,0.02
1708797600,49.0,35.95,1054.76,8.48,1.68,0.12
1708801200,25.46,19.7,714.3,7.63,1.01,3.0
1708804800,17.41,14.12,600.81,5.48,0.8,5.72
1708808400,14.84,12.28,560.76,4.67,0.77,6.53
1708812000,14.92,12.21,560.76,4.71,0.86,5.9
1708815600,17.13,13.46,594.14,5.57,1.1,4.56
1708819200,23.63,17.46,720.98,8.05,2.18,2.53
1708822800,31.22,22.6,947.95,10.88,3.64,2.55
1708826400,32.96,23.88,1028.06,13.19,3.58,11.8
1708830000,29.17,21.37,894.55,9.94,2.8,36.12
1708833600,8.04,5.89,500.68,2.31,1.15,34.33
1708837200,4.93,3.58,447.27,1.78,0.91,28.61
1708840800,4.49,3.35,440.6,2.03,0.9,25.75
1708844400,7.24,5.23,514.03,4.58,1.39,18.6
1708848000,13.13,9.41,660.9,8.23,2.15,11.98
1708851600,18.98,13.86,827.79,11.82,3.07,8.49
1708855200,26.95,20.14,1108.17,17.65,4.95,4.16
1708858800,37.9,28.47,1428.6,18.68,6.14,0.62
1708862400,48.16,35.47,1548.77,15.25,5.96,0.04
1708866000,57.84,42.94,1628.88,13.19,5.42,0.02
1708869600,56.91,42.48,1468.66,12.34,3.99,0.07
1708873200,46.36,34.6,1174.93,12.17,2.77,0.82
1708876800,34.43,25.93,921.25,10.11,1.97,3.89
1708880400,27.64,21.59,801.09,8.14,1.53,5.54
1708884000,24.18,19.35,720.98,6.94,1.37,6.08
1708887600,21.87,17.74,654.22,5.91,1.19,6.26
1708891200,20.46,16.68,614.17,5.36,1.09,6.17
1708894800,19.55,16.0,587.46,5.18,1.1,6.62
1708898400,18.82,15.39,580.79,5.31,1.19,7.87
1708902000,18.17,14.65,580.79,5.83,1.33,9.66
1708905600,20.54,15.89,647.54,8.05,1.97,9.83
1708909200,24.1,17.75,754.36,10.11,2.92,12.52
1708912800,24.82,17.89,761.03,8.74,2.98,29.33
1708916400,21.53,15.48,640.87,4.88,2.29,50.78
1708920000,8.98,6.3,417.23,2.03,1.19,47.92
1708923600,5.58,3.8,360.49,1.69,1.01,45.42
1708927200,5.0,3.55,353.81,1.67,0.97,45.42
1708930800,5.03,3.62,357.15,2.01,1.0,42.92
1708934400,5.57,3.96,377.18,2.87,1.24,39.7
1708938000,6.09,4.23,403.88,3.98,1.53,36.48
1708941600,10.21,7.12,580.79,9.85,2.68,23.96
1708945200,19.98,14.15,907.9,17.82,4.23,8.58
1708948800,33.05,23.38,1161.58,19.36,5.19,2.57
1708952400,47.95,34.21,1348.5,19.02,6.14,1.2
1708956000,59.21,42.44,1441.96,17.48,6.38,0.64
1708959600,68.5,49.17,1508.71,16.28,6.62,0.33
1708963200,70.41,50.39,1482.01,15.08,6.14,0.21
1708966800,59.63,43.1,1295.09,13.19,4.23,0.27
1708970400,47.78,34.97,1068.12,11.31,2.74,0.68
1708974000,38.6,28.35,881.2,9.42,1.83,1.79
1708977600,33.02,24.64,767.71,7.8,1.4,2.95
1708981200,29.05,22.3,700.95,7.03,1.24,4.11
1708984800,25.22,19.86,654.22,6.51,1.22,5.23
1708988400,22.61,17.78,620.84,6.6,1.33,5.72
1708992000,22.83,17.17,640.87,8.14,1.97,5.41
1708995600,23.22,17.1,707.63,10.02,2.8,5.9
1708999200,22.53,16.17,707.63,9.85,2.95,11.98
1709002800,19.22,13.38,600.81,7.28,2.44,24.68
1709006400,9.52,6.15,403.88,3.9,1.51,28.97
1709010000,5.43,3.33,337.12,3.04,1.27,28.61
1709013600,4.18,2.59,320.43,2.66,1.19,30.04
1709017200,10.07,6.39,520.71,8.91,2.95,23.96
1709020800,21.75,14.46,881.2,20.73,6.56,17.7
1709024400,35.49,24.77,1348.5,35.99,11.44,8.76
1709028000,52.35,38.14,1976.01,49.35,17.88,1.39
1709031600,63.06,46.98,2323.15,50.04,20.74,0.19
1709035200,63.02,46.25,2082.82,38.73,16.69,0.01
1709038800,62.79,44.85,1789.09,23.99,9.78,0.01
1709042400,63.26,43.7,1575.47,15.59,6.44,0.01
1709046000,58.49,38.93,1308.44,10.62,4.41,0.03
1709049600,50.08,32.84,1081.47,8.91,3.19,0.11
1709053200,39.09,26.28,881.2,9.08,2.15,0.51
1709056800,27.88,20.19,720.98,8.57,1.51,2.73
1709060400,18.3,13.94,574.11,6.17,1.09,7.24
1709064000,14.94,11.62,520.71,5.23,0.95,7.96
1709067600,13.79,10.76,500.68,5.06,0.97,7.78
1709071200,13.88,10.56,494.0,5.27,1.09,7.33
1709074800,15.03,11.02,507.35,6.0,1.3,6.35
1709078400,20.71,14.31,620.84,8.57,2.26,4.02
1709082000,28.31,18.99,847.82,11.48,3.87,4.74
1709085600,31.7,20.87,934.6,13.88,4.47,12.34
1709089200,29.52,18.92,827.79,12.0,3.87,30.76
1709092800,14.5,9.03,500.68,5.48,2.18,39.7
1709096400,9.51,5.98,420.57,4.46,1.8,36.48
1709100000,7.61,4.96,400.54,4.46,1.77,36.12
1709103600,8.03,5.38,423.91,5.74,2.06,32.9
1709107200,10.42,7.07,494.0,7.71,2.47,28.25
1709110800,12.8,8.84,567.44,9.42,2.8,25.39
1709114400,18.25,12.84,761.03,14.91,3.73,16.81
1709118000,28.09,19.71,1068.12,21.42,4.95,5.1
1709121600,39.52,27.17,1241.68,20.56,5.25,1.17
1709125200,49.87,34.5,1348.5,19.36,5.25,0.79
1709128800,46.98,32.43,1174.93,16.79,4.05,2.46
1709132400,35.54,24.01,894.55,12.0,2.83,6.97
1709136000,25.23,16.85,694.27,9.0,2.18,9.92
1709139600,19.31,12.96,594.14,7.54,1.7,10.37
1709143200,15.68,10.73,520.71,6.08,1.36,11.44
1709146800,13.59,9.57,473.98,4.97,1.07,12.52
1709150400,12.62,9.21,460.62,4.63,0.97,12.34
1709154000,12.09,9.06,460.62,4.58,0.95,11.98
1709157600,11.98,9.04,460.62,4.71,1.0,11.44
1709161200,12.67,9.29,467.3,5.1,1.12,10.82
1709164800,16.29,11.46,540.73,6.94,1.74,9.66
1709168400,20.62,14.21,660.9,9.08,2.74,14.84
1709172000,20.72,13.84,654.22,8.91,2.77,25.75
1709175600,17.53,11.12,554.08,6.25,2.21,32.54
1709179200,9.57,5.84,400.54,3.6,1.46,35.76
1709182800,6.03,3.61,343.8,3.08,1.34,38.27
1709186400,4.83,2.88,327.11,2.87,1.34,41.48
1709190000,5.88,3.64,373.84,4.93,1.73,36.12
1709193600,8.7,5.7,467.3,7.88,2.32,26.82
1709197200,11.74,8.13,580.79,10.71,2.95,21.82
1709200800,19.93,14.33,894.55,18.34,4.47,10.01
1709204400,34.64,25.09,1375.2,20.91,6.14,0.82
1709208000,49.82,35.38,1628.88,17.14,6.44,0.04
1709211600,65.79,46.7,1762.39,14.91,6.74,0.01
1709215200,70.5,49.07,1655.58,13.71,5.48,0.02
1709218800,63.97,43.24,1361.85,13.19,4.17,0.09
1709222400,53.42,35.02,1094.82,12.51,3.16,0.4
1709226000,42.59,27.8,894.55,11.48,2.24,1.22
1709229600,32.68,21.85,734.33,9.51,1.59,3.8
1709233200,24.86,17.29,600.81,6.94,1.18,7.06
1709236800,22.64,16.29,567.44,6.0,1.07,7.06
1709240400,22.51,16.51,560.76,5.91,1.1,6.44
1709244000,23.15,17.15,580.79,6.25,1.24,5.81
1709247600,23.67,17.5,600.81,7.28,1.48,5.81
1709251200,28.11,20.19,720.98,10.54,2.44,5.01
1709254800,32.03,22.59,881.2,14.22,3.67,5.5
1709258400,33.4,22.91,947.95,15.25,4.11,10.82
1709262000,28.82,19.14,794.41,11.82,3.4,26.46
1709265600,7.81,5.08,363.83,2.96,1.22,40.05
1709269200,4.53,2.97,310.42,2.23,0.97,39.34
1709272800,3.98,2.66,307.08,2.48,1.03,37.91
1709276400,6.15,4.1,377.18,5.01,1.62,30.04
1709280000,10.95,7.5,514.03,9.17,2.5,19.49
1709283600,16.07,11.52,667.57,13.19,3.28,11.98
1709287200,27.21,20.1,1068.12,23.99,6.85,2.86
1709290800,42.29,31.35,1588.82,29.82,12.04,0.1
1709294400,55.46,40.91,1869.2,29.82,14.9,0.01
1709298000,72.85,55.16,2216.34,30.5,17.64,0.0
1709301600,88.18,69.09,2483.37,30.5,19.07,0.0
1709305200,95.83,74.64,2403.26,26.39,17.17,0.0
1709308800,92.78,70.89,2082.82,17.99,10.97,0.0
1709312400,81.47,64.0,1789.09,12.85,6.14,0.0
1709316000,71.38,58.22,1522.06,10.45,3.49,0.0
1709319600,55.45,46.37,1174.93,8.4,1.86,0.03
1709323200,37.38,31.73,881.2,7.11,1.13,0.17
1709326800,25.48,21.75,727.65,6.43,0.88,0.68
1709330400,20.91,17.57,674.25,5.83,0.91,0.99
1709334000,22.25,18.06,687.6,5.83,1.24,0.7
1709337600,29.08,22.21,821.11,7.03,2.65,0.41
1709341200,39.93,28.87,1094.82,8.74,4.77,0.41
1709344800,44.86,31.47,1228.33,9.94,4.65,0.75
1709348400,41.9,28.86,1108.17,12.17,3.7,2.37
1709352000,11.53,8.21,473.98,5.06,1.48,21.28
1709355600,8.24,6.03,423.91,4.07,1.37,21.46
1709359200,8.03,6.02,433.92,4.5,1.55,20.92
1709362800,10.4,7.67,500.68,6.6,1.86,17.52
1709366400,15.8,11.43,640.87,10.28,2.44,11.44
1709370000,22.31,16.26,827.79,14.22,3.52,8.23
1709373600,33.29,25.03,1174.93,21.93,5.84,6.71
1709377200,48.37,36.73,1615.52,28.1,8.11,1.25
1709380800,60.77,47.03,1895.9,26.73,9.18,0.03
1709384400,74.63,59.03,2109.53,29.13,11.56,0.01
1709388000,89.33,70.47,2349.85,33.59,13.95,0.0
1709391600,96.5,76.24,2376.56,33.24,14.07,0.0
1709395200,96.07,75.81,2216.34,29.13,12.99,0.0
1709398800,92.97,74.11,2082.82,25.7,11.8,0.0
1709402400,89.21,72.91,1922.61,22.28,9.78,0.0
1709406000,73.55,63.65,1522.06,12.85,3.87,0.01
1709409600,54.78,49.25,1121.52,8.65,1.56,0.09
1709413200,42.44,38.71,894.55,7.54,1.04,0.47
1709416800,33.63,30.46,754.36,6.85,0.97,1.77
1709420400,26.15,23.12,654.22,6.25,1.04,3.62
1709424000,22.92,19.07,640.87,7.37,1.55,3.89
1709427600,21.1,16.44,667.57,9.17,2.15,4.11
1709431200,18.91,13.97,654.22,9.42,2.24,8.05
1709434800,14.98,10.62,567.44,7.2,1.86,16.99
1709438400,6.35,4.4,403.88,2.87,1.01,32.54
1709442000,4.71,3.34,373.84,1.95,0.91,40.05
1709445600,4.72,3.46,377.18,1.84,0.97,43.63
1709449200,7.27,5.32,433.92,3.08,1.37,44.35
1709452800,11.48,8.51,520.71,4.97,1.86,43.99
1709456400,15.18,11.52,607.49,7.37,2.32,38.98
1709460000,20.74,15.91,794.41,13.19,3.04,22.17
1709463600,27.92,21.29,1028.06,18.51,3.73,6.53
1709467200,33.04,25.12,1108.17,16.45,3.76,1.14
1709470800,40.21,30.9,1188.28,13.54,3.93,0.15
1709474400,46.19,35.94,1241.68,11.14,3.76,0.03
1709478000,48.63,38.04,1214.98,9.17,3.46,0.02
1709481600,47.19,37.65,1148.22,7.8,3.16,0.01
1709485200,42.22,34.54,1054.76,6.94,2.59,0.01
1709488800,40.7,33.14,988.01,6.6,2.35,0.01
1709492400,40.39,32.47,894.55,6.08,2.26,0.02
1709496000,41.32,32.94,847.82,5.57,2.41,0.01
1709499600,43.54,35.51,854.49,5.4,2.92,0.0
1709503200,47.45,39.42,907.9,5.74,3.73,0.0
1709506800,51.13,42.86,974.66,5.48,4.41,0.0
1709510400,61.1,50.27,1188.28,5.14,6.2,0.08
1709514000,75.68,60.08,1602.17,6.77,8.34,0.22
1709517600,80.43,61.57,1789.09,10.28,7.27,0.78
1709521200,69.57,52.34,1548.77,17.48,5.42,6.17
1709524800,21.76,16.4,674.25,9.17,2.98,24.32
1709528400,15.65,11.46,614.17,8.05,2.83,18.78
1709532000,13.93,9.97,627.52,8.91,2.98,15.02
1709535600,11.42,7.98,594.14,7.97,2.71,15.91
1709539200,8.81,6.22,527.38,6.08,2.21,21.99
1709542800,6.12,4.43,460.62,4.24,1.7,26.11
1709546400,4.4,3.17,423.91,3.86,1.48,21.99
1709550000,5.5,3.74,467.3,5.83,1.76,12.52
1709553600,6.59,4.16,467.3,5.91,1.74,7.06
1709557200,14.8,9.08,620.84,7.28,2.62,2.7
1709560800,27.7,17.09,827.79,6.85,3.34,0.32
1709564400,38.28,23.59,947.95,5.48,3.61,0.07
1709568000,43.9,26.88,1001.36,4.54,3.61,0.02
1709571600,42.32,26.01,961.3,3.73,3.04,0.0
1709575200,40.88,25.5,907.9,3.08,2.65,0.0
1709578800,38.73,24.51,814.44,2.63,2.24,0.0
1709582400,36.94,24.0,754.36,2.4,1.94,0.0
1709586000,37.13,25.01,734.33,2.42,1.85,0.01
1709589600,38.55,26.66,754.36,2.61,1.94,0.01
1709593200,40.16,28.27,801.09,2.83,2.24,0.0
1709596800,48.25,33.69,1001.36,3.3,3.87,0.04
1709600400,61.87,43.0,1428.6,4.28,6.26,0.1
1709604000,61.62,42.05,1535.42,5.57,6.2,0.31
1709607600,43.02,28.23,1148.22,7.97,4.41,1.52
1709611200,8.59,5.41,433.92,4.88,1.65,16.99
1709614800,4.42,2.89,353.81,2.68,1.24,21.99
1709618400,3.54,2.39,343.8,2.25,1.1,22.71
1709622000,3.01,2.02,330.45,1.97,0.95,21.46
1709625600,2.57,1.7,323.77,2.06,0.89,18.95
1709629200,2.25,1.45,317.1,2.21,0.88,18.42
1709632800,2.83,1.76,340.46,3.13,1.15,18.06
1709636400,4.13,2.49,373.84,4.5,1.46,15.91
1709640000,5.57,3.24,390.53,4.88,1.55,14.13
1709643600,7.37,4.25,410.56,5.01,1.71,13.05
1709647200,8.53,4.82,413.89,4.71,1.67,11.8
1709650800,9.28,5.18,410.56,4.5,1.61,10.73
1709654400,11.45,6.49,453.95,5.44,1.73,7.78
1709658000,12.97,7.67,487.33,6.34,1.64,4.29
1709661600,14.46,8.88,507.35,6.17,1.48,2.48
1709665200,17.07,10.62,507.35,5.18,1.3,1.27
1709668800,21.3,13.45,540.73,4.11,1.3,0.32
1709672400,26.7,17.35,594.14,3.3,1.51,0.05
1709676000,32.72,21.86,674.25,2.91,1.91,0.01
1709679600,39.57,27.08,774.38,2.66,2.32,0.0
1709683200,53.82,37.27,1054.76,2.91,3.93,0.02
1709686800,72.64,50.97,1548.77,3.98,6.44,0.1
1709690400,83.93,58.53,1895.9,4.97,7.09,0.17
1709694000,84.35,57.56,1869.2,6.25,6.44,0.23
1709697600,15.08,9.94,540.73,7.8,2.21,14.84
1709701200,7.17,4.72,407.22,4.71,1.71,20.21
1709704800,5.04,3.36,373.84,4.03,1.62,19.85
1709708400,4.2,2.72,373.84,4.24,1.67,17.52
1709712000,5.17,3.31,420.57,5.65,2.03,14.66
1709715600,6.57,4.24,480.65,7.28,2.38,12.34
1709719200,15.08,10.07,834.47,12.34,4.29,3.76
1709722800,29.84,20.27,1335.14,11.82,6.44,0.16
1709726400,43.23,29.13,1562.12,9.42,7.21,0.0
1709730000,58.4,41.39,1762.39,8.31,7.87,0.0
1709733600,65.88,48.87,1789.09,7.45,6.32,0.0
1709737200,63.25,46.71,1548.77,7.11,4.53,0.0
1709740800,54.68,39.07,1241.68,7.63,3.34,0.01
1709744400,47.0,34.54,1081.47,7.71,2.56,0.03
1709748000,43.7,33.34,1001.36,7.37,2.06,0.04
1709751600,41.44,32.24,921.25,6.77,1.74,0.06
1709755200,40.69,32.19,867.84,6.34,1.88,0.03
1709758800,42.51,34.24,867.84,6.51,2.44,0.01
1709762400,46.85,38.35,934.6,7.54,3.46,0.01
1709766000,53.12,43.92,1041.41,7.8,4.35,0.0
1709769600,69.09,56.4,1375.2,7.63,6.38,0.1
1709773200,87.94,70.01,1895.9,8.83,8.11,0.28
